ID,DaRioRA,DaRioDEC,ObjID,ra,dec,gMeanPSFMag,gMeanPSFMagErr,rMeanPSFMag,rMeanPSFMagErr,iMeanPSFMag,iMeanPSFMagErr,zMeanPSFMag,zMeanPSFMagErr,gMeanPSFmagNpt,rMeanPSFmagNpt,iMeanPSFmagNpt,zMeanPSFmagNpt,gFlags,gQfPerfect,rFlags,rQfPerfect,iFlags,iQfPerfect,zFlags,zQfPerfect
"183","83.454","-5.298108","101640834539992705","83.45400821","-5.29805746","16.3531","0.001897","15.1753","0.001057","14.1682","0.000335","13.6485","0.000485","4","3","14","9","16696","0.999327","16696","0.998904","16793912","0.999677","16793912","0.999534"
"184","83.454333","-6.342189","100380834543259743","83.45432488","-6.34220294","15.2341","0.000904","14.5135","0.000541","14.1389","0.000346","14.0078","0.000474","6","8","13","13","16696","0.999572","16696","0.999379","16696","0.999624","16696","0.999604"
"187","83.456417","-5.605789","101270834564413452","83.45644237","-5.60580857","16.7638","0.002248","15.3836","0.0011","14.911","0.000973","14.2346","0.000515","4","5","4","13","280","0.999396","16793912","0.999858","16696","0.999634","16696","0.999016"
"189","83.459667","-6.358578","100370834596900102","83.45969172","-6.35857591","15.744","0.001512","14.6546","0.000579","13.7377","0.000577","13.2846","0.000376","4","8","3","10","16696","0.999702","16696","0.999587","16793912","0.999021","16696","0.999117"
"190","83.461417","-5.010958","101980834614157258","83.46142515","-5.01094763","18.3218","0.006559","16.9652","0.001918","15.6781","0.001107","14.9477","0.001314","3","10","6","5","16696","0.999722","16696","0.999813","16696","0.999691","16696","0.998845"
"191","83.46375","-4.863269","102160834637584473","83.46375701","-4.86325867","20.0904","0.016801","17.9242","0.003261","16.5908","0.001499","15.6862","0.001174","6","11","9","12","16696","0.999816","16696","0.999445","16696","0.999223","16696","0.999482"
"193","83.463958","-4.806167","102230834639753021","83.46395722","-4.8061535","16.6999","0.002139","15.372","0.000908","14.5526","0.000451","14.0271","0.000648","5","7","11","6","16696","0.999401","16696","0.999321","16696","0.999581","16696","0.99963"
"194","83.46425","-4.615378","102460834642621958","83.46427122","-4.61536828","18.9746","0.007921","17.2625","0.002392","16.1302","0.000876","15.4571","0.001115","5","10","16","10","16696","0.999612","16696","0.999586","16696","0.999503","16696","0.999424"
"196","83.466167","-5.907153","100910834661581818","83.46616437","-5.90713825","16.8263","0.002222","15.6041","0.000958","14.6639","0.000352","14.1937","0.000734","6","8","20","7","16696","0.999341","16696","0.999549","16696","0.999515","16696","0.99897"
"197","83.466708","-5.115494","101860834668371682","83.46686535","-5.115637","17.5886","0.004117","16.5198","0.002939","15.0274","0.000611","14.3511","0.00069","4","4","10","8","16696","0.998469","16696","0.999471","16696","0.999569","16696","0.999346"
"198","83.467125","-5.507911","101390834671140921","83.46712023","-5.50789512","17.2212","0.002628","15.9814","0.001551","14.6007","0.000491","13.9588","0.000755","6","5","10","4","16696","0.999684","16696","0.999694","16696","0.999669","16696","0.999687"
"199","83.468167","-5.697278","101160834681923652","83.46819575","-5.69729684","15.0137","0.000983","13.9741","0.000464","13.4213","0.000577","13.078","0.000366","4","6","3","9","16696","0.999948","16696","0.999641","16696","0.999633","16696","0.999509"
"200","83.46825","-5.523053","101370834682552778","83.468263","-5.52302383","21.6923","0.105229","18.9357","0.012388","17.271","0.002734","16.2703","0.002089","3","5","6","7","16696","0.999556","280","0.999696","16696","0.999368","16696","0.999696"
"201","83.468417","-4.733594","102320834684390116","83.46843329","-4.73358271","17.0562","0.001994","15.4968","0.0011","14.5853","0.000508","14.044","0.000487","8","5","9","12","16696","0.998764","16696","0.998932","16696","0.999642","16696","0.999946"
"202","83.471208","-5.587581","101290834711614861","83.47115615","-5.5880417","18.0131","0.005489","16.8887","0.007156","15.1448","0.000674","14.3363","0.000816","4","1","10","6","16696","0.949688","16793912","0.999454","312","0.999362","16696","0.999266"
"204","83.471917","-4.934736","102070834719408732","83.47193914","-4.93473817","17.2004","0.003568","16.0327","0.001393","14.9446","0.000684","14.3705","0.000665","3","6","7","10","16696","0.999668","16696","0.998833","16696","0.999023","16696","0.999162"
"205","83.472542","-6.286172","100450834725956960","83.47258242","-6.2861923","17.8575","0.003435","16.6174","0.00132","15.3615","0.000579","14.7155","0.00078","7","10","16","9","16696","0.999647","16696","0.999633","16696","0.999235","16696","0.999531"
"206","83.475583","-5.061156","101920834756157014","83.47560797","-5.06113764","18.0665","0.00591","16.8984","0.002389","15.3249","0.000649","14.5263","0.000866","3","6","12","7","16696","0.99944","16696","0.999052","16696","0.999681","16696","0.999561"
"207","83.475625","-6.110444","100660834756327914","83.4756219","-6.11040189","17.3301","0.003393","16.1055","0.001068","14.9704","0.000414","14.4028","0.000865","5","12","21","5","16696","0.999382","16696","0.99932","16696","0.999545","16696","0.998742"
"209","83.477417","-6.035744","100750834774057509","83.47739517","-6.03573267","15.4687","0.000846","14.3754","0.000406","13.8153","0.000252","13.5159","0.00048","9","12","17","8","16696","0.999806","16696","0.999832","16696","0.999651","16696","0.999123"
"210","83.477833","-6.070328","100710834778375988","83.47782769","-6.07033974","16.7973","0.00185","15.5751","0.000708","14.797","0.000429","14.4259","0.000765","8","14","16","8","16696","0.99966","16696","0.999735","16696","0.998998","16696","0.999323"
"212","83.481333","-5.432664","101480834813381216","83.48135117","-5.43263429","19.6708","0.029131","18.3995","0.013538","16.6366","0.00126","15.8192","0.001567","3","2","15","10","16777496","0.999175","16793912","0.998781","16696","0.99967","16696","0.99969"
"213","83.4825","-4.797142","102240834825083848","83.48251246","-4.79714544","17.2108","0.002388","16.7204","0.002535","15.2761","0.000593","14.8014","0.00075","8","4","14","12","16793912","0.999715","16696","0.999352","16793912","0.999717","16793912","0.999697"
"214","83.485542","-4.476197","102620834855548900","83.48556047","-4.47626637","17.1239","0.00317","15.908","0.001363","14.8656","0.000526","14.4115","0.000897","4","5","12","6","16696","0.99968","16696","0.998883","16696","0.999052","16696","0.999043"
"215","83.486375","-5.359431","101560834863629088","83.48637569","-5.35940864","17.4016","0.005032","16.2808","0.002521","14.8239","0.000465","14.1459","0.000522","3","3","14","12","16696","0.999708","16696","0.999061","16696","0.9997","16696","0.999678"
"216","83.487583","-5.702842","101150834875846965","83.48758415","-5.70287549","18.9445","0.020849","16.5003","0.001847","15.2139","0.001072","14.4014","0.000727","1","6","4","7","16777496","0.999951","16696","0.999725","16696","0.998929","16696","0.999685"
"217","83.488875","-4.987708","102010834888705174","83.48888233","-4.98769725","18.4809","0.006164","17.177","0.003042","15.6462","0.000791","14.8373","0.000804","5","6","11","11","16696","0.999682","16696","0.999713","16696","0.999637","16696","0.999507"
"218","83.490375","-5.668361","101190834903788344","83.49038099","-5.66839371","17.0573","0.004423","15.6353","0.000988","14.4992","0.000473","13.7795","0.000491","2","7","10","9","16793912","0.999947","16793912","0.999343","16696","0.999724","16696","0.999637"
"220","83.492042","-5.839672","100990834920322763","83.49203099","-5.83968239","15.4248","0.001241","14.2979","0.000462","13.6583","0.000708","13.4152","0.000577","4","9","2","5","280","0.999427","16696","0.999775","16793912","0.998764","16696","0.999692"
"222","83.4975","-5.838528","100990834975084129","83.49750887","-5.83854724","17.8705","0.006011","16.7017","0.001652","15.3644","0.000797","14.7467","0.000905","3","11","9","8","16777496","0.999397","16696","0.999823","16696","0.998873","16696","0.999478"
"223","83.498875","-5.111092","101860834988757100","83.49888366","-5.11107276","20.6013","0.047463","18.6251","0.01798","16.3141","0.001426","15.2049","0.000997","2","1","7","10","16696","0.999689","16696","0.997882","16696","0.999418","16696","0.999699"
"225","83.501","-6.436183","100270835009827025","83.50098661","-6.43613998","14.7992","0.000919","14.0905","0.00041","13.7687","0.000506","13.5895","0.000412","4","9","4","10","16696","0.999696","16696","0.999024","16696","0.999556","16696","0.999171"
"226","83.501","-6.556253","100130835009872913","83.50099581","-6.55624789","16.7837","0.002284","15.3884","0.00084","14.575","0.000347","14.1792","0.000719","5","8","20","7","16696","0.999826","16696","0.999706","16696","0.99945","16696","0.99975"
"227","83.501458","-5.595403","101280835014265913","83.50143047","-5.59541704","15.298","0.000943","14.4258","0.000577","13.6471","0.001011","13.3019","0.000431","5","5","1","8","312","0.999946","16793912","0.999185","16793912","0.999109","16696","0.999285"
"228","83.50175","-4.604175","102470835017445413","83.50174871","-4.60416423","18.1327","0.003963","16.9107","0.001814","15.2293","0.000644","14.4603","0.000774","7","10","11","7","16696","0.999834","16696","0.99968","16696","0.99967","16696","0.999691"
"229","83.504542","-6.040786","100750835045351484","83.50453231","-6.04076944","15.2518","0.000794","14.1168","0.000356","13.7633","0.00037","13.4726","0.000662","8","12","8","4","16696","0.999779","16696","0.999732","16696","0.999568","16696","0.99926"
"230","83.507167","-5.780931","101060835071753283","83.50717317","-5.78094638","16.4769","0.00302","15.2444","0.000812","14.3598","0.000463","13.9014","0.000546","2","8","9","8","16696","0.999704","16696","0.999564","16696","0.99928","16696","0.999"
"232","83.50775","-5.994767","100800835077566684","83.50774769","-5.99474518","18.1334","0.005676","16.5422","0.001782","15.5814","0.000589","15.017","0.001125","4","7","19","6","16696","0.999298","16696","0.999387","16696","0.999685","16696","0.998058"
"233","83.508083","-4.763703","102280835080633989","83.50806245","-4.76369278","17.6827","0.002822","16.5313","0.001531","15.0969","0.000604","14.349","0.000567","8","8","11","12","16696","0.999693","16696","0.999081","16696","0.999033","16696","0.99945"
"234","83.508458","-4.748236","102300835084542539","83.50845556","-4.74823244","18.3548","0.005068","17.1278","0.002212","15.5484","0.000897","14.8448","0.000863","6","8","8","8","16696","0.99965","16696","0.998988","16696","0.999498","16696","0.999289"
"238","83.512167","-5.828981","101000835121735603","83.5121691","-5.82898877","16.9731","0.0022","15.6786","0.001047","14.6927","0.000443","14.1827","0.00059","6","8","14","9","16696","0.999669","16696","0.999322","16696","0.999278","16696","0.999321"
"240","83.513083","-5.915231","100900835130492121","83.51304473","-5.91523171","14.7028","0.000728","13.9847","0.00042","13.7278","0.000707","13.5152","0.000616","6","8","2","5","280","0.999402","16696","0.999561","16794168","0.998542","16696","0.99961"
"241","83.515417","-5.371894","101550835154104116","83.51542924","-5.37188877","17.3471","0.004307","16.1379","0.003374","14.8301","0.000499","14.2581","0.000586","3","2","13","11","16696","0.999075","16793912","0.999016","16696","0.999737","16696","0.999624"
"242","83.515958","-6.267908","100470835159228927","83.51589819","-6.26788666","16.3202","0.001609","15.1107","0.000648","14.0676","0.000345","13.5666","0.000452","6","10","12","9","16696","0.999718","16696","0.999152","16696","0.999603","16696","0.998862"
"243","83.516","-4.601728","102470835159958351","83.51600101","-4.60171785","16.913","0.002111","15.7474","0.00078","14.7323","0.000441","14.2368","0.000582","6","14","14","10","16696","0.999678","16696","0.999363","16696","0.999614","16696","0.999644"
"244","83.518542","-5.048981","101940835185301654","83.5185352","-5.0489531","15.4359","0.001441","14.6432","0.000611","14.3202","0.000388","14.1629","0.000498","3","7","12","13","16696","0.999687","16696","0.999329","16696","0.999687","16696","0.999106"
"245","83.519292","-5.372903","101550835192872900","83.51930371","-5.37290139","21.4246","0.210521","18.9421","0.029744","16.7013","0.001264","15.4851","0.001175","1","2","16","10","16793912","0.999289","16696","0.993497","16696","0.999573","16696","0.99995"
"246","83.520667","-6.396386","100320835206124759","83.52060676","-6.39636476","18.2862","0.005273","17.1702","0.00251","15.5418","0.000741","14.7807","0.000798","6","8","12","9","16696","0.999813","16696","0.99949","16696","0.998992","16696","0.999608"
"248","83.523875","-5.878764","100940835238805851","83.52388183","-5.87879718","18.7066","0.009099","16.7936","0.001745","15.6276","0.000647","14.9108","0.000862","4","11","15","9","16696","0.999374","16696","0.999655","16696","0.999572","16696","0.999742"
"249","83.524833","-5.378775","101540835247975850","83.52480965","-5.37877418","19.1198","0.013084","17.1129","0.005159","15.6892","0.000814","14.8366","0.000774","4","3","12","11","16696","0.998937","16793912","0.999346","16696","0.999661","16696","0.999593"
"250","83.525958","-6.512517","100180835259415399","83.52598387","-6.51249798","16.5826","0.001598","15.2891","0.000804","13.9224","0.000281","13.3027","0.000428","8","8","16","8","16696","0.999827","16696","0.999357","16696","0.999553","16696","0.999685"
"251","83.527833","-6.403314","100310835278196443","83.52781545","-6.40328911","16.5789","0.002341","15.0585","0.000675","14.1946","0.000319","13.6429","0.000562","4","9","16","6","16696","0.99945","16696","0.999197","16696","0.999344","16696","0.999667"
"253","83.529625","-5.823664","101010835296271986","83.52963072","-5.82367128","18.1381","0.005182","16.5376","0.001589","15.5631","0.000764","14.9927","0.000973","5","9","12","8","16696","0.999846","16696","0.99968","16696","0.999599","16696","0.999204"
"254","83.5305","-5.229297","101720835304915311","83.53048559","-5.2292748","13.8725","0.000477","13.7479","0.000819","13.7246","0.000538","12.7217","0.001","6","2","4","1","16696","0.99972","312","0.998795","16778296","0.998111","16777528","0.998747"
"255","83.53075","-4.542083","102540835307269835","83.53073058","-4.54216229","16.7806","0.001834","15.5661","0.000935","14.8776","0.000478","14.4617","0.000606","7","8","14","12","16696","0.999815","16696","0.999672","16696","0.9991","16696","0.999652"
