ID,DaRioRA,DaRioDEC,ObjID,ra,dec,gMeanPSFMag,gMeanPSFMagErr,rMeanPSFMag,rMeanPSFMagErr,iMeanPSFMag,iMeanPSFMagErr,zMeanPSFMag,zMeanPSFMagErr,gMeanPSFmagNpt,rMeanPSFmagNpt,iMeanPSFmagNpt,zMeanPSFmagNpt,gFlags,gQfPerfect,rFlags,rQfPerfect,iFlags,iQfPerfect,zFlags,zQfPerfect
"1712","83.996833","-4.979511","102020839969084415","83.99685133","-4.97993556","19.3223","0.027373","-999","-999","-999","-999","-999","-999","2","0","0","0","4120","0.399984","0","-999","0","-999","0","-999"
"1712","83.996833","-4.979511","102020839971914817","83.99716869","-4.97966657","-999","-999","-999","-999","-999","-999","-999","-999","0","0","0","0","0","-999","0","-999","0","-999","0","-999"
"1713","83.997833","-5.619344","101250839972086864","83.99771802","-5.61952784","-999","-999","16.3069","0.007193","-999","-999","-999","-999","0","1","0","0","0","-999","16777232","0.993982","0","-999","0","-999"
"1713","83.997833","-5.619344","101250839974367924","83.99744814","-5.61868255","-999","-999","-999","-999","-999","-999","-999","-999","0","0","0","0","0","-999","0","-999","0","-999","0","-999"
"1713","83.997833","-5.619344","101250839976876733","83.99769157","-5.6197002","-999","-999","-999","-999","-999","-999","-999","-999","0","0","0","0","16416","-999","16416","-999","16416","-999","16416","-999"
"1713","83.997833","-5.619344","101250839978557182","83.99786488","-5.61936676","18.5053","0.007519","17.1695","0.003128","15.485","0.000687","14.6291","0.000849","4","5","13","8","16696","0.999743","16793912","0.999406","16696","0.999885","16696","0.99933"
"1713","83.997833","-5.619344","101250839979917724","83.9980755","-5.61881634","18.0701","0.01701","-999","-999","13.7367","0.017823","-999","-999","1","0","1","0","16777496","0.97995","0","-999","4120","0.003621","0","-999"
"1714","83.998583","-5.495439","101400839982056569","83.99824287","-5.49487784","15.4734","0.004542","-999","-999","-999","-999","-999","-999","1","0","0","0","280","0.995575","0","-999","0","-999","0","-999"
"1714","83.998583","-5.495439","101400839982665737","83.99824613","-5.49550585","-999","-999","15.2202","0.002152","14.5878","0.001838","-999","-999","0","1","1","0","0","-999","16777496","0.963388","16440","0.866924","16416","-999"
"1714","83.998583","-5.495439","101400839984375160","83.99843537","-5.49605664","-999","-999","-999","-999","17.6749","0.017367","-999","-999","0","0","1","0","0","-999","0","-999","4120","0","0","-999"
"1714","83.998583","-5.495439","101400839985505884","83.99854997","-5.49544988","16.7283","0.003098","14.9009","0.001038","14.3994","0.000536","13.5062","0.000658","3","4","7","4","16777496","0.999502","16777496","0.998919","16793912","0.999293","16793912","0.999146"
"1714","83.998583","-5.495439","101400839987176727","83.99876426","-5.49482196","-999","-999","-999","-999","13.4163","0.001003","-999","-999","0","0","2","0","0","-999","0","-999","16","0.982149","0","-999"
"1714","83.998583","-5.495439","101400839987705026","83.9987681","-5.49614844","-999","-999","-999","-999","12.956","0.001","-999","-999","0","0","1","0","0","-999","0","-999","280","0.934966","0","-999"
"1714","83.998583","-5.495439","101400839990295491","83.99902208","-5.49575421","19.7365","0.087735","-999","-999","-999","-999","-999","-999","1","0","0","0","16777232","0.646676","0","-999","0","-999","0","-999"
"1714","83.998583","-5.495439","101400839990435831","83.99877269","-5.49542537","-999","-999","-999","-999","12.8403","0.001","-999","-999","0","0","1","0","0","-999","0","-999","280","0.906161","0","-999"
"1715","83.998958","-6.268486","100470839986408348","83.99864504","-6.26837673","-999","-999","-999","-999","15.102","0.002325","-999","-999","0","0","1","0","0","-999","0","-999","24","0.882924","0","-999"
"1715","83.998958","-6.268486","100470839987038676","83.99869092","-6.26812053","-999","-999","-999","-999","-999","-999","15.5488","0.004045","0","0","0","1","0","-999","0","-999","24","-999","16","0.791013"
"1715","83.998958","-6.268486","100470839988407857","83.99876127","-6.26857497","-999","-999","-999","-999","15.2085","0.001875","-999","-999","0","0","1","0","0","-999","0","-999","16","0.161031","24","-999"
"1715","83.998958","-6.268486","100470839989478227","83.99896287","-6.26849135","14.1001","0.000573","12.871","-999","12.331","-999","11.998","-999","5","0","0","0","16696","0.999675","36","-999","16420","-999","16420","-999"
"1715","83.998958","-6.268486","100470839990419048","83.99904146","-6.26779432","-999","-999","-999","-999","-999","-999","-999","-999","0","0","0","0","0","-999","0","-999","0","-999","16","-999"
"1715","83.998958","-6.268486","100470839990697825","83.99906927","-6.2688138","-999","-999","-999","-999","-999","-999","-999","-999","0","0","0","0","16416","-999","0","-999","0","-999","16416","-999"
"1715","83.998958","-6.268486","100470839990757818","83.9991101","-6.26882452","-999","-999","-999","-999","-999","-999","-999","-999","0","0","0","0","16416","-999","16416","-999","16416","-999","16416","-999"
"1715","83.998958","-6.268486","100470839992008732","83.99910738","-6.26813583","18.2104","0.034789","17.3684","0.010453","14.1548","0.001268","13.4264","0.001348","1","2","1","1","16793912","0.999468","16793912","0.998925","16440","0.490897","16794168","0.848645"
"1715","83.998958","-6.268486","100470839997728261","83.99977783","-6.26843634","-999","-999","-999","-999","-999","-999","-999","-999","0","0","0","0","0","-999","0","-999","0","-999","0","-999"
"1716","83.998958","-7.224967","99320839986849785","83.99868459","-7.22550824","-999","-999","-999","-999","-999","-999","-999","-999","0","0","0","0","16416","-999","16416","-999","32","-999","16416","-999"
"1716","83.998958","-7.224967","99320839993839813","83.99938305","-7.22548732","-999","-999","-999","-999","-999","-999","-999","-999","0","0","0","0","16416","-999","16416","-999","0","-999","16416","-999"
"1716","83.998958","-7.224967","99330839984660126","83.9984691","-7.22521778","-999","-999","-999","-999","12.1007","0.001","-999","-999","0","0","1","0","0","-999","0","-999","24","0.145404","0","-999"
"1716","83.998958","-7.224967","99330839985390521","83.99854169","-7.22489117","-999","-999","-999","-999","14.5692","0.001543","-999","-999","0","0","1","0","0","-999","0","-999","16777240","0.748978","0","-999"
"1716","83.998958","-7.224967","99330839988410226","83.99880188","-7.22517373","12.8749","0.000707","11.9195","0.000288","11.1955","0.000249","12.588","-999","2","14","22","0","16696","0.999741","56","0.491607","16440","0.394856","16420","-999"
"1716","83.998958","-7.224967","99330839991020050","83.99932605","-7.22508548","-999","-999","-999","-999","13.6333","0.000574","-999","-999","0","0","4","0","16416","-999","0","-999","16440","0.698806","16416","-999"
"1717","84.00075","-6.709428","99940840007429076","84.00074009","-6.70943296","14.3196","0.000553","13.7082","0.000559","13.196","-999","12.623","-999","7","4","0","0","16696","0.999679","16696","0.999121","16420","-999","16420","-999"
"1717","84.00075","-6.709428","99940840008398678","84.00083756","-6.70977513","-999","-999","-999","-999","15.4157","0.002281","-999","-999","0","0","1","0","0","-999","0","-999","16781336","0.517861","0","-999"
"1717","84.00075","-6.709428","99940840013278867","84.00134","-6.70962232","18.9143","0.025732","-999","-999","-999","-999","-999","-999","1","0","0","0","24","0.762054","0","-999","0","-999","0","-999"
"1718","84.000833","-4.729456","102320840000144787","84.00010475","-4.72961903","-999","-999","-999","-999","-999","-999","-999","-999","0","0","0","0","0","-999","0","-999","0","-999","0","-999"
"1718","84.000833","-4.729456","102320840002935654","84.00029889","-4.72895763","-999","-999","20.2829","0.090179","-999","-999","-999","-999","0","1","0","0","0","-999","4120","0.584097","0","-999","0","-999"
"1718","84.000833","-4.729456","102320840008535079","84.00083303","-4.72943804","17.7291","0.00617","16.2897","0.001995","15.2247","0.0009","14.6263","0.00093","2","4","6","7","16696","0.998721","16696","0.999241","16696","0.999612","16696","0.999091"
"1718","84.000833","-4.729456","102320840009554283","84.00098787","-4.73009133","-999","-999","20.9043","0.132822","-999","-999","-999","-999","0","1","0","0","0","-999","4120","0.746928","0","-999","0","-999"
"1718","84.000833","-4.729456","102320840012035705","84.00119622","-4.72889758","-999","-999","-999","-999","-999","-999","16.1273","0.009023","0","0","0","1","0","-999","0","-999","0","-999","16","0.582646"
"1718","84.000833","-4.729456","102320840012985120","84.00129387","-4.729401","16.8902","0.016389","-999","-999","-999","-999","-999","-999","1","0","0","0","280","0.97942","0","-999","0","-999","0","-999"
"1719","84.000917","-6.0582","100730840006160427","84.00061182","-6.05830321","-999","-999","-999","-999","-999","-999","14.7849","0.001845","0","0","0","1","0","-999","0","-999","0","-999","16781336","0.458153"
"1719","84.000917","-6.0582","100730840008990582","84.00089562","-6.05818351","16.8236","0.001831","15.0614","0.000633","14.0354","0.000359","13.3089","0.000368","8","10","11","11","16696","0.99965","16696","0.999312","16696","0.999663","16696","0.999358"
"1719","84.000917","-6.0582","100730840010580001","84.00106671","-6.05866138","-999","-999","-999","-999","18.1357","0.018071","-999","-999","0","0","1","0","0","-999","0","-999","4120","0.439134","0","-999"
"1720","84.001167","-6.396472","100320840011664636","84.00116564","-6.39647063","18.1197","0.004718","16.9803","0.001958","15.4126","0.000612","14.7004","0.000754","6","10","16","11","16696","0.999508","16696","0.999334","16696","0.999513","16696","0.999109"
"1721","84.001292","-5.573194","101310840008033105","84.00104369","-5.57278297","-999","-999","17.7923","0.03242","13.5801","0.001395","-999","-999","0","1","1","0","0","-999","16777232","0.912332","280","0.974587","0","-999"
"1721","84.001292","-5.573194","101310840012852579","84.0012736","-5.57320106","17.5976","0.004214","16.5098","0.001904","15.0894","0.000516","14.3268","0.000617","4","6","16","11","16777496","0.999555","16777496","0.999526","16793912","0.999776","16793912","0.999653"
"1722","84.001417","-5.083286","101900840008300678","84.0008209","-5.08306399","17.428","0.013035","17.4045","0.031433","-999","-999","-999","-999","2","1","0","0","4120","0.767118","16777232","0.99289","0","-999","0","-999"
"1722","84.001417","-5.083286","101900840008660328","84.00111508","-5.08311791","-999","-999","15.0201","0.003911","-999","-999","-999","-999","0","1","0","0","0","-999","536","0.72121","0","-999","0","-999"
"1722","84.001417","-5.083286","101900840011700754","84.00132658","-5.08288113","-999","-999","15.1894","0.004249","-999","-999","-999","-999","0","1","0","0","0","-999","4120","0.513327","0","-999","0","-999"
"1722","84.001417","-5.083286","101900840012190099","84.00117621","-5.08349067","-999","-999","16.5614","0.005238","-999","-999","-999","-999","0","2","0","0","0","-999","280","0.997166","0","-999","0","-999"
"1722","84.001417","-5.083286","101900840013750477","84.00136439","-5.08325565","17.6798","0.004778","16.4723","0.002365","14.995","0.000529","14.2717","0.000596","3","4","13","10","16793912","0.999688","16793912","0.999786","16793912","0.999447","16793912","0.999619"
"1722","84.001417","-5.083286","101900840017320558","84.00173776","-5.08319557","-999","-999","-999","-999","-999","-999","-999","-999","0","0","0","0","0","-999","0","-999","0","-999","0","-999"
"1722","84.001417","-5.083286","101900840017990070","84.00180752","-5.08360928","-999","-999","-999","-999","-999","-999","16.4006","0.005796","0","0","0","1","0","-999","0","-999","0","-999","16777752","0.3072"
"1723","84.002792","-4.935247","102070840024137799","84.00241383","-4.93550445","12.0611","0.001359","-999","-999","14.1216","0.000877","14.0081","0.001081","1","0","2","2","4120","0.003872","0","-999","16777240","0.46185","16777240","0.667096"
"1723","84.002792","-4.935247","102070840025438373","84.00247031","-4.93497859","-999","-999","12.0744","0.000704","12.2194","0.000728","13.1565","0.001","0","3","4","1","16416","-999","56","0.468218","56","0.305483","16778296","0.701402"
"1723","84.002792","-4.935247","102070840026648893","84.00269801","-4.93468868","-999","-999","-999","-999","-999","-999","13.872","0.001075","0","0","0","1","32","-999","32","-999","32","-999","16794680","0.967859"
"1723","84.002792","-4.935247","102070840027778137","84.00279537","-4.93524229","10.875","-999","10.642","-999","10.534","-999","10.439","-999","0","0","0","0","36","-999","16420","-999","36","-999","36","-999"
"1723","84.002792","-4.935247","102070840029968738","84.0030663","-4.93469058","-999","-999","13.9947","0.001","-999","-999","15.0141","0.004055","0","1","0","2","0","-999","16","0.521038","0","-999","16777232","0.690503"
"1723","84.002792","-4.935247","102070840031357768","84.00302484","-4.93537453","-999","-999","12.4496","0.000577","-999","-999","13.8535","0.001816","0","3","0","1","0","-999","24","0.628815","0","-999","24","0.480628"
"1723","84.002792","-4.935247","102070840033088129","84.00349252","-4.93525776","-999","-999","-999","-999","14.5925","0.001249","-999","-999","0","0","1","0","16416","-999","16416","-999","16777240","0.716073","16416","-999"
"1724","84.003292","-5.685142","101170840027318048","84.00295231","-5.68531017","-999","-999","-999","-999","16.9321","0.028415","-999","-999","0","0","1","0","16416","-999","16416","-999","16432","0.307375","16416","-999"
"1724","84.003292","-5.685142","101170840030548972","84.00301711","-5.68453048","-999","-999","-999","-999","-999","-999","17.9695","0.023893","0","0","0","1","0","-999","0","-999","0","-999","16781336","0.698308"
"1724","84.003292","-5.685142","101170840032978230","84.00330538","-5.68514879","15.468","0.001016","14.27","0.00061","13.6449","0.000507","13.1869","0.000576","6","5","4","4","16696","0.99977","16696","0.999814","16952","0.997446","16696","0.999309"
"1724","84.003292","-5.685142","101170840034767850","84.00347505","-5.68546122","-999","-999","-999","-999","-999","-999","-999","-999","0","0","0","0","16416","-999","16416","-999","16416","-999","16416","-999"
"1724","84.003292","-5.685142","101170840037928988","84.00380025","-5.68450916","-999","-999","-999","-999","17.898","0.017708","-999","-999","0","0","1","0","0","-999","0","-999","4120","0.63909","0","-999"
"1725","84.004542","-6.4188","100290840039668503","84.00396359","-6.41825679","21.7895","0.224595","-999","-999","-999","-999","-999","-999","1","0","0","0","4120","0.789174","0","-999","0","-999","0","-999"
